product_id,prob_positivo,n_reviews
017457b0013d01d5a5a4a020ed1f14b9,0.07746217821072991,1
017692475c1c954ff597feda05131d73,0.3493768266437096,11
0176bf7839ab4e611dc01cdc3ef6f4e4,0.6103799423848901,2
0182796b487918d688ba48cf3a0d1bf4,0.9880507181452364,1
0182db9fc95fd36e324e8a4c40c0819a,0.9978958164613492,1
01847cb3f55acfd629641e58e38e561e,0.7474513853232555,4
01880e9ca075037ac0520fb94c07a79a,0.9853796011625506,2
0192191cc1bc83262d6667c54c2e048f,0.6608906392002424,1
0193fc18d9a6e9b9b0b3a41768fefa12,0.9852301604407117,1
01948c8dbac93beb665f136bccd530d8,0.03011785106046035,1
01a184b7d8422cd95e9cf2a8cff32b5e,0.0015521957684007505,1
01a5038835acf17f141c7247956b72d6,0.9236013859132036,2
01a52711e989a817ab8100ddcf8d2940,0.9947326181012626,1
01a9707790aab6855a6438b92c4c396b,0.3799211724733636,1
01a977e282d5884149e79181506c0941,0.9313421504481709,1
01b660ebc1a0c293ccf9b117fa6dd8bb,0.96441391223318,1
01bacce2c74317ed2524bcaabae2e9d4,0.0023245345081301908,1
01bc2a3c12d6e588aecb54ffad194c13,0.9934771116459407,1
01bd9be7c04525d23a4a901b4abbf56c,0.946041631007783,2
01c69d0fbb0d9d8f42ac171ac1238233,0.9196469387414662,1
01c96f284d6c40f92f25142a59328511,0.862565089229782,2
01c9a70868bec5b748c67fcc26ce5895,0.5177732060425148,8
01caf54032309b518a584331b8a673f6,0.9709329603483985,1
01cb96c64e8e35f29826a58963f6ecc5,0.9987089246671605,1
01cda14e6051f3dcf61bb80abf210b79,0.013490048954515626,1
01cdc6fbdb39fc792bb4c40164ce2331,0.06579952959803631,1
01cf56cd6138b926a4802d16fc304149,0.4900415555092175,2
01cf7c4cffff8db0a1cbe612bd2d50a4,0.6964415468471019,3
01cfc3d9c29504c2d370933e53f002b4,0.991242617013946,1
01d15932271068f9fd1f369b8449cac1,0.9559925538774938,2
01d4157fd9738ea81038316ae4cfc192,0.47990288111622453,2
01da7f08d8327e0b4fab7edaa0c417a4,0.3578019145946774,3
01e25be2c25019945382e057a8292e72,0.13768996721480464,1
01e66dc5bf4d5a186d856506a4f0fea2,0.00868714572752749,1
01ea47d0dff23faa8d07ba3f353d2af0,0.9980667426768064,1
01ece5f98b5fe510881404f92229a49f,0.02026958881268292,1
01ecf875ab885ebcae3dd2b1ccc4715f,0.7767112304582809,1
01ef0716b68c8493434ad32430c24e18,0.6648269021642211,3
01f1608fbd6fc5b04308ff6157326e6d,0.01079919268761319,1
01f2d77d8a63937c77c7128ce4bd2ada,0.47860979551631877,2
01f3a99b81f49109d42540d84bcb8e07,0.999183862525868,1
01fc56750f0d3444c4a1746ecf19dee0,0.9962125174007919,1
01fd8a430d3bea327b7c71e651391001,0.9725309173324392,1
01ff1ff8aa5dec93e9938b989393a4ca,0.667713093900299,3
02044dc95cf33aaf55e03bde1b042539,0.9784237497490961,1
02090f97a28b3d10d19a09f045f6df34,0.294754496281418,1
020a80cb704bf65f38761fcedf2af192,0.45603234529993436,7
021426c19c264227de3c34e3f5e2f4ee,0.9952755172635812,1
021c41b063949bf529b79289c58e0a8b,0.9975194830323019,1
021d39ee869e87d5288f4e731df4a90e,0.09980391457904503,1
0226c9207aea0b16076a27ca65cb4929,0.542701891853991,2
02293621a345f7cddda16c5d9c7990e4,0.995890880889593,1
0233382eae30811d6dfffbbfb5de36d8,0.3244676960730013,1
02335f37af17baf50a91273e4bdc8ef4,0.01651049527687467,1
0233dd6f06e23c705ab76dc3ab165837,0.503122227084977,2
0241aa4ed831b73fd4940ffd9cec20dc,0.9937558752172475,1
02475368dfb38934fe55f574024fe1d7,0.9047428842027101,4
025249b91a565601dc1b8f47ee7a230e,0.9774707438585786,1
0254806b6c237bd1f21cae60ea8d1533,0.03603372153148688,1
0254a096e569c4a89b6870e9d4a65c3c,0.7160483015289216,3
025dcf8f0a969c92d254bc425b380685,0.9227147798450241,2
02623b0e4e6b951aefb23575de1f3886,0.018422528342026942,1
026b77b15418f2a8114dfb0026739be4,0.9821247413939319,2
026ddfe4a1a29002815e6da024d6128e,0.9896580178380779,1
0271c9f7fe6a29e563ddb672cdcc2968,0.5973027302947312,1
027bb42a4ef22da4c7a80ecf9c60ba0c,0.9595543239125283,1
027cdd14a677a5834bc67a9789db5021,0.6116924886731221,21
02851253400fd18410f8eb4369cff9e1,0.983550070471847,1
0292b46c30348496b1be04eeb440bdb5,0.024410978357203735,1
02934e6f6fe473ea19f3e42b9deb9b59,0.04882099016052306,1
0296dd002a346e3bbdda4e0bc48a5073,0.8702874546268075,4
02a0c276d5a252215b48269dea73a6e7,0.4810077515882456,3
02a3073438c0d024f60e34a05bd340c4,0.9895991564772604,1
02a60f0074f36110106a16d15267aad5,0.9458588236608854,1
02a79d79e818ad0be36cfc843a6af7ad,0.9654288914848062,2
02a97df83a8a100c7d2b14a02aea6a3d,0.020254569546478533,1
02b750ee6f6f12a23c311b775ee4427a,0.9996661299761446,1
02b7929be620a2f05bb13d0c0e2cbd48,0.8676795573681251,1
02c9b70f3d2ddf38f1120e09d4f9cd45,0.3181601510578581,1
02cd4165b1e6a3782def2e4e851ae884,0.9454947605451857,1
02ce467092b184e71d3967d29110adc1,0.4080530342924895,9
02d48451331287e2bf12560d032d57a6,0.10073335453139202,1
02d53241d2a3c4b1d65f21028e15fde8,0.8362814338524704,1
02d5d374678728b3af7bd59ee012abb4,0.982771769374341,1
02d7f60ee640c8218aab6a668bbd2c56,0.996188881537552,1
02db1469fdcd31a4fb670da6caec8bf6,0.9358369583749565,1
02ed3b595447e948efc3eac897e4df0e,0.49165227889270074,6
02ee0862685e90b57cc241b7c9885f95,0.9284016234454876,6
02f381f455650d4c7b90c96dc50a6206,0.7759325227340369,1
02f5620577c231921c3b01678005d2ba,0.5852770423648761,2
02f8dd9b448d3ec2c73e65a22da1121c,0.6393258513388261,3
02fb2d61da1247bf732360ea76b16240,0.9680527819796216,4
02fbee632a2044d48ab16d57eec4db58,0.21460823615956462,5
02fcaaaba3a4b4882987a3639d968572,0.9507528648325095,1
0302c3fcf5e2d9526e243db50d30d5e3,0.8380971689076439,1
030729544fc3eb6a40981f877e836450,0.9947449926196833,1
03078714f1e3f3758555f67ff35b4b01,0.7391795389923819,4
030f129f7f4681d3996e2531840057af,0.5312597930837442,2
03137dc3af3dc8138e070c4536407618,0.21823998981907597,1
0320a1be5c5224f64bfbffa583cf03d6,0.404095191389503,2
033c52084417b98d716d863d8bd11fba,0.9432531218688421,3
033ccb3016d3b24bc724629b8df41f94,0.20852083940560398,1
033e5e4f49acb5621c782ac8a37aa90b,0.05963851768281638,1
0347f9daa0a33f82b4c9c0821450cc8a,0.9884288201172508,1
034abfb9b758233fd393bd361d4ec599,0.19078440530188748,1
034ecce08e1adf75b5fecf2faac7ed11,0.7823215435142593,1
03511a5e5d4c3d8ef00f1578e1419800,0.10618753342536119,3
0354c6a8cb8961e29b70e564b93861fe,0.6115585512903541,2
03566b85189259c49476f004ad2afd08,0.5829342825006993,2
035a4019c8009b57768aa3c1e1ad63a3,0.04422486827141986,1
03624ffc0958f7ea385b6d4e088532b0,0.9865623862960539,1
0364c36f8e845e4d309c0a3accc04b1c,0.558362032707418,5
0366dd798c6de7ec8d16c23de6a82cfd,0.9940809555691242,1
036734b5a58d5d4f46b0616ddc047ced,0.43367368909815857,17
0368744ea61d6163219e3bcbbbac3680,0.9969072876544687,1
036a6272d538ae862d248339c4c9adeb,0.9788560945840478,1
036bcd084feae22f3a997f5080ec30df,0.9171351251427792,1
03706dca83513062fe74967a71b5fc78,0.9781649440187209,1
037a23831f142c505b119215d92eaf7e,0.013570413019054959,1
037c68f178aefdd7a880a951dedc04d1,0.010488003933841165,1
037f82112a937df3f1486fa81eb1f127,0.17379955105993464,1
03826ede2cac52b3011b58cfd58c84f9,0.02744993187446017,1
0388b93e2992639ef7de7b35b2ba91b2,0.9529821546540235,1
038967227fb1bc9b30d6e1c81fa2d2be,0.013121338873011517,1
038c0dd7c1e48a1588f8919a0c305727,0.9810970502387517,1
038e3a669bb495e56d9d609d874fb668,0.030456114944065915,1
03940e741e919e2c258e177d875f8423,0.9000327954894828,1
03973c594aba6474ba73ab090dcdc4e2,0.9844458827628658,1
03a20f79e4c056b48ce29b3e30beb0fb,0.5764944627483515,2
03a22dc9d5b99f07ca366f91aa7f7e4b,0.9843316162624309,1
03aad9707028422f38b0563410912177,0.754405072518657,6
03b10f5e3ef07cfc27a025adca3fd0be,0.22978528771226558,1
03b29ca1beec2e03e15a3b980c1505ed,0.9779453580914265,1
03b58043df5d7424df7eac2be2511c51,0.9351835303732497,1
03bb06cda40712fb8473f7962fb7d198,0.7665773997643532,5
03bb24d19ea7449ce170e0888d830707,0.5053109944331766,2
03bca689857bd64cc5c022221113db7e,0.009817956263765948,1
03c14a3d479e334e87ee5baf2563811d,0.9504297541414548,1
03c1fa561b6e1d70f9fa22ab1f08c762,0.9228744601935795,1
03c395f45f46b57acf3db9a696fba6d6,0.22579605560946273,1
03c526c6224e8b74620b3b1ff4d0f3ad,0.9914678175856134,1
03ccf3bdaa33497fa04d1e2f746a4555,0.9959037240438688,1
03d10117bf5dbd1e4f194566be73de5a,0.25815820021492547,1
03d19e503abb1698d26d630c0017b11e,0.9992272554587064,1
03d4233b9e3382adaed9e5c58626f1dc,0.015344963604286893,1
03d463c3dea9d1650ce0683b7c964b03,0.970515729320773,1
03d7ad0ce97624c931b3abde02b5d819,0.9802530471887834,3
03e1c946c0ddfc58724ff262aef08dff,0.9810606370066404,1
03e4e6709b7d6415746769c0bc3e9131,0.9838937104387204,3
03e7d29d9988a30815f1f20b6549881f,0.9931657174759915,1
03e931f387c2dd5b006aecdb12515b2e,0.6341918327214463,5
03ed331c2c9bb4cd5c3d986928bc8d9c,0.5709012319336811,3
03f02ee5e8fd233d41dcfe8ad911cf7e,0.017667867446710676,1
03fbf722447bf7fb4a99aff40b8ede7a,0.9992966621329824,2
03feb64db1d0ea0aaad178536a2d0640,0.1442805044153457,1
03fed41c5e9067007d852ff83d602753,0.992642062227107,2
03ff4bf1cbb9b00aca270dac77757582,0.9989417306355469,1
040088789b98987ea1df150fd7fabfd7,0.07552651359603778,1
040f34fe061b6024771f641fe922e782,0.45159084483930645,1
040fe1cdb263eb2c9b1322875b0afcb7,0.6381886364812178,1
04120fb9b3f90600e5ae1f2a2cde53e3,0.9985374564260692,1
0417855683de23ba1e20e8a358a5ac7c,0.8920390072028228,1
0418d6ca9336c4a7ef9667aac0be1976,0.03354664792286646,1
041b5d4393ea83147e2a07e55cd5359c,0.005452048898982571,1
042426e17752f5d722a5b80940edc915,0.1117404059700292,1
0424d4d1508370eb771126734ec9740e,0.515560985192467,2
04262a7ed71aa34edfde0f8429598505,0.5269563448656691,1
0433830caca22b01a0f477d31307b043,0.6484381191593072,3
043d7f9943fc2e97d21728cff9c608f2,0.9851924358789138,1
0442663b51251c398df7f53c29e29812,0.571588738406118,2
04433a8021475a2002663f94203c88da,0.9797209313019136,3
0449db5eede617c5fd413071d582f038,0.9832828452679018,1
044b06b901539ec1ac136565a97d0fec,0.9938458095282398,1
044f05bc9de36e8a693a83e4bc79dd0d,0.6402153493525958,11
044f125d78e0a631b0479182a37aab8c,0.8406429406196756,1
0454c95c31d75e5f86c354896a3d9814,0.37544254031439717,2
04574f4bc055655311e798b4e277b9af,0.989487819456739,1
045c0f3faa3d81ff1af071e0811b2711,0.9252525833923004,2
045da764883d50dc071cc70c81226cbc,0.9768119735162815,2
04601b648d7d2dcae6e285a41e276a3f,0.9964560374104413,1
0466aacbd155769293483722a2e5bead,0.2901093155725178,1
046bb8477448980cb3355e0702e77a0e,0.0042862564177100155,1
046cf43a5b63303b3c3c4ba076d1d732,0.0006748064252643019,1
046eee903d62294ffad4e38ae6aa730e,0.8888642471401567,4
047b85649c33e9cbf34b2ccf8d41d622,0.684007218535768,2
047c9a28e0da299843d9f67d99959442,0.0072627710503152445,2
0485eb91cf4786a456d0b61ef9d9183e,0.5931531085766472,3
048bb098a0e194ddc3d0287b954bc9d8,0.010200760905511365,1
048d97d0e3bf2fdb3f1d268b69396cdc,0.9875963043218228,1
0496a7015a17628712e8720db133092b,0.5292173758416072,4
0496f30fa502d5454825087842d7a497,0.8516439341089255,1
049e64366e5301baa9060eef6b10f217,0.9978553006739281,1
04a3191f211edc97716020026d05d260,0.03338634254990369,1
04a67e69edfb208f784da30294f69c5b,0.930621047848422,1
04af9f3af5c6afc4eece909c25330934,0.9465359495992984,2
04b48e86a968cfe620da1cab5c7556ae,0.7291465862387896,4
04bbe69bca409d1d1fdd812267c89302,0.9019136305578722,1
04bd5aedb2f07b8078ef7dcbfb79db00,0.9771478255461842,1
04c200c7067838a36677c2cb65f90987,0.5284970843104544,1
04c31b0da644f1782603183f8fba274c,0.9973494336583127,1
04c4182bda52366f3c4b8817ddbcd98e,0.3999027744979452,1
04c48a5fe31aedc4ef3896c005fd483c,0.9723191639724588,3
04c4a4b9c924494fcf82e0fba966f955,0.48152013716753755,2
04c51bd1943710a970c0331518cdd2a9,0.09217034673228718,1
04ca6bf4b3d9aa78046f0973efe2f4b1,0.0019098027698768356,1
04caadc7ea07eadcaa8513b4f6ecd8ec,0.8039161417293909,1
04cfe2f4173f2acf181b3d2642a387d1,0.9811104697544237,2
04d1e516df784ab0cc7cb3b74a0933d2,0.9313421504481709,1
04d5a0ec1f6db00db01676199151df4c,0.0036767364111009618,1
04d70d184a7c12c93cecd9c0d8b5ad69,0.43513969183204493,3
04dc26a02c448f6f2b914f01c2902ebd,0.7276972595399716,5
04df667e73ca2fab4b9a97c86466b699,0.16716369816745444,2
04e8d74439cda81827c2cff9f165f4c5,0.012639125901337742,1
04e90f954f5fde312ce378b26ddfad13,0.9809497928605453,2
04ea63ab87df726ebf45c0982dd90a1f,0.26657137189916447,3
04ea859686940874c6f624314a14070a,0.5977337410139195,1
04f352bc78b371f4392b0077d5648de5,0.1521427549640382,1
04f6c1fd057cc96a63e1f9579ddb942b,0.9970369385034584,1
04f92f94955d380b722ed941f2e6e51c,0.9969847220922745,1
04f9876e5833ccf6df7934aaebd19faf,0.1506541821423931,1
05019bc35fc2ed878c0c0f55346b91c6,0.07229230743020519,1
0502d1a36be75bd36b452f31c6ed264a,0.7929209116367394,6
0504d5c0f9b71510b2b0bee952e380fa,0.9828690822604774,1
0505f239830b15ffbd923b4113a96855,0.502701677002328,2
050ab8e1f87a468de0eed97451da3efd,0.5370769765781508,1
05177c02b7f7e985fb4a90d1465f0fba,0.9852524490029487,1
051e6f6764c9b60143dffafd0c5d1a25,0.04914558050513594,1
0521fe3eb04940304b489d0fb49a37dd,0.5993434005424018,3
052413504e5295cd66ec4ced0b310062,0.633029670369677,7
0527af46c46b7a345d2086ea304ae8d7,0.39275213626867306,2
052b8660ee8a9ee18815d9b276694a10,0.9919607844247493,2
052bc62f1969b8f09b1c3cd6f67e099d,0.9824956008877379,3
0533c5ec3a042521493cfb6e12d6befd,0.9912107276704012,1
0538b3ea14af3cc3ee6bdaf940367cee,0.7014682683499385,1
053bc43c110771a8ade43dd4462c3fa0,0.8686250438676838,1
053c1c7045cfb67d04d8c5a8dc9fc054,0.21643586500938994,2
053dc19b1456837ad35f75a6fdce5988,0.8774903573976313,3
0540951fb114c6a30e6a43562983ce9f,0.934528633008058,1
05431e0dd637e910dd67d7ad823e8437,0.9855914905341552,1
0543393758e5da8203fc69c4e6707c75,0.9625875565328909,1
054515fd15bc1a2029f10de97ffa9120,0.7661084341800644,23
055019def765ce08da9fac0585e927c3,0.9893478637760729,2
0554df77f3ed2e36e06c60eb65dc357a,0.996590854700424,1
05555b7712bfdb1c0809b44166e33a25,0.19394862901463897,1
055e4f6156ba6c0daab61cd40d5530fe,0.987259578117317,1
056063b2634974ef86ccb7da2d3d0dbf,0.005125594576410007,1
0561435e3af107a3bd2104466ad5985a,0.2913663897261951,1
056193fc88b3f131fae751356896b168,0.8353627663190155,2
056b837251897cfc6f46d3643bad614f,0.003505257517530376,1
056d012d264624accb7f73d31caee034,0.511211003568624,4
057041a5c3e1080ad700db092badca71,0.7544630462012096,1
057229db0353dff9e12e298e8f6429b9,0.05069865809063324,1
0573b564a90d2d9f9c460eb963da8c33,0.16840871413973202,1
05805f52cdeb93d7684f871e599f0078,0.0024970509755088267,1
0581c05e8e3c0d17ea0ef8904419ec00,0.9869010262631392,1
05869034bc6aeae6869a573000cdcc43,0.12093006099567333,1
058755c380722a806fc5440093c2c5bf,0.970464514282747,1
05890763390aff71105dd223c0b9b225,0.9811498884841477,1
058b372f969b59e8c4a27e224243909c,0.6100667380726796,4
059344baebbeaa42fa9f2bbe11b1583e,0.0078657311804153,1
059ca09d32720d9adce3ae12e181339d,0.5689372965684144,4
059dce566827cd3b3274f2b986d5c0db,0.05302766933153914,1
05a9ab81472f6bdcd910cb49b636c5b5,0.5714229811276147,4
05a9dadb8402b6b7ae3dd28f7da187b5,0.5862624344036739,14
05ad2310de31ddb8bc7f976b6fe02db7,0.3528190267726333,1
05af73bb3143cbc5233c1cdff4a767b5,0.9911688187979049,1
05b0567fb831a93123b9d6866b022490,0.8858900735499284,1
05b316ac6e25ef5776b4841f5696bfb8,0.8991961986837604,1
05b4647d7e40f280dc06e3d69deaba21,0.9358369583749565,1
05bbe113b2037f89552c644c5cb33ecf,0.95411191074925,3
05c24fd82c39e05337fcc418f0a61e54,0.0006158513131865423,1
05c693a8085dad009cebdcf2830ab738,0.9590806691173376,1
05c723fd782f0208b09b7c86f5220a5b,0.9847754097899151,1
05c8eb0ae68c09cae5b68d673652e7f8,0.9767334909256984,1
05cd024f2c54923c3396db4156fdaa44,0.025163580144802605,1
05d0a8e2bd6c40610cf28932d9a796ff,0.990896355042759,1
05d3d52aea100aa2f887fd940991f040,0.9801954312865921,1
05d59e1191b873b988a6db5663923260,0.9845525457085189,1
05d7deab2f99410d5fa21a75deaa1fad,0.9974494999166315,1
05df88a280f9c6edca3b2f5f9b3e75ad,0.8099239567618667,1
05e75e2ebb007f6cadbc9925311b014b,0.4828619228530615,1
05e8eca656b87428a0e8453a2f335cdf,0.33990889934646945,1
05ed196725fbeca4876c2181780d89bb,0.9645022082679103,1
05f581382fca988fec41f4a3de0e0fda,0.05187571774568458,2
05f8865da7fa719bf5e94039cfe17c4d,0.9108757551299445,1
05f97ad4ce078ed1de8882e1824eb07f,0.0015115606209760817,1
05f9d035b92494874148f32f940b0f4f,0.003189222200927863,1
05fa32a505166cc577354e48a194659d,0.18867276239459624,1
05fa60020215fd65f8f8b9dd441f864b,0.044748889159663074,1
05fca08b4d54ab5d1d371db7d5534136,0.7034661245757935,1
05feccd482d35726d6f80e60df25db86,0.4894244288969749,1
06016387c52742ed3e0a128e0ffb6b47,0.155226791048227,1
0603179793e4bf68b9dbdb4ba238a3b7,0.6754181798191408,2
06061c9fd664126ac731a142995fa893,0.9997628584240799,1
0606451146029c2f85c958b9cce49735,0.9983293816310006,1
060890b1af8cc031e9dde49cf544f884,0.9589361436704529,3
060965aa6dfa817b80abda0c9413cc77,0.9790599885979893,1
0609678aec06f28cd8e177550d26e73b,0.0507955047879171,1
060c17562f97e5bb60bc0dfa4dd5b3f2,0.8047860354986279,12
060c584206d08377a1408fd7afc08b0f,0.9975389939528158,1
060cb19345d90064d1015407193c233d,0.6412915945311086,8
060e9bdedfae37724dbce0b3270d76ae,0.6754394420681379,2
060ed45e8d50384910a47c9224931f56,0.9020380024100829,1
060f0122cdc8f25db4a0d7359fdae7b0,0.6472846856939672,6
060f71666a632ac169814c0f1d715571,0.9712617935019938,1
061885af8dbda5739d592a153655e574,0.10308259319594586,1
061b1614b0e2a54bb06f23af8308b55d,0.5652911144682086,1
061b4ab52739c3c14397c29df80c597a,0.9993086822322959,1
061c050147b7b9fb6f088593900e8dc6,0.8516404267296511,2
062597771ee91356ea34084f28c03a4b,0.0030192075535493807,1
062619359d5f9a664606cb2a6ccb477a,0.9806700311812493,1
062c203528884afcf5ab3bcd04593f51,0.996168537643056,1
062e425d963f3eac04709162c3ce6782,0.34824700142620274,1
06353656886de747a549351f1ec7fa9b,0.9965329042597428,1
063c331b19ce7f951a2abb159e30386a,0.9923504603007174,1
063d6951f9aa6a9c2122a9492480d9ef,0.020988390996049194,1
063d853b6d570a9a5d06e8e044658c21,0.7157144305546392,3
063daeb82f41e36a160549515ef28e75,0.9697751173928704,2
0640a217fe729c5b8f61fd475f1fc22c,0.9154223362668283,2
06435c7fcaee30b55bdd89feb2ec9be7,0.7689610556518991,1
0645a55c7e265509606125e11b6fa2f0,0.9313421504481709,2
0645b477d9a79945e55ec6be1605b5a0,0.9857735118593721,1
064c975d37d3c646bd94d94c6e16f37e,0.00632596358347586,1
